id,venueId,toss.elected,toss.winner,team1Id,team2Id,matchDate,matchEndDate
902,90,Australia who chose to bat,Australia,3585,3584,2015-02-28 01:00:00+00:00,2015-02-28 10:00:00+00:00
903,43,UAE who chose to bat,UAE,3587,3586,2015-02-28 06:30:00+00:00,2015-02-28 15:00:00+00:00
904,92,England who chose to bat,England,3589,3588,2015-02-28 22:00:00+00:00,2015-03-01 10:00:00+00:00
905,41,Pakistan who chose to bat,Pakistan,3591,3590,2015-03-01 03:30:00+00:00,2015-03-01 13:00:00+00:00
906,58,South Africa who chose to bat,South Africa,3593,3592,2015-03-03 03:30:00+00:00,2015-03-03 12:00:00+00:00
907,91,UAE who chose to field,UAE,3595,3594,2015-03-04 01:00:00+00:00,2015-03-04 10:00:00+00:00
908,43,Afghanistan who chose to field,Afghanistan,3597,3596,2015-03-04 06:30:00+00:00,2015-03-04 15:00:00+00:00
909,93,Bangladesh who chose to field,Bangladesh,3599,3598,2015-03-04 22:00:00+00:00,2015-03-05 10:00:00+00:00
910,43,West Indies who chose to bat,West Indies ,3601,3600,2015-03-06 06:30:00+00:00,2015-03-06 15:00:00+00:00
911,90,South Africa win the toss and field,South Africa,3603,3602,2015-03-07 01:00:00+00:00,2015-03-07 10:00:00+00:00
912,52,Zimbabwe who chose to field,Zimbabwe,3605,3604,2015-03-07 03:30:00+00:00,2015-03-07 12:00:00+00:00
913,91,Afghanistan who chose to bat,Afghanistan,3607,3606,2015-03-07 22:00:00+00:00,2015-03-08 10:00:00+00:00
914,48,Australia who chose to bat,Australia,3609,3608,2015-03-08 03:30:00+00:00,2015-03-08 12:00:00+00:00
915,42,England who chose to field,England,3611,3610,2015-03-09 03:30:00+00:00,2015-03-09 12:30:00+00:00
916,95,Ireland who chose to bat,Ireland,3613,3612,2015-03-10 01:00:00+00:00,2015-03-10 10:00:00+00:00
917,52,Sri Lanka who chose to bat,Sri Lanka,3615,3614,2015-03-11 03:30:00+00:00,2015-03-11 12:00:00+00:00
918,92,UAE who chose to field,UAE,3617,3616,2015-03-12 01:00:00+00:00,2015-03-12 10:00:00+00:00
919,95,New Zealand who chose to field,New Zealand,3619,3618,2015-03-13 01:00:00+00:00,2015-03-13 10:00:00+00:00
920,48,England who chose to field,England,3621,3620,2015-03-13 03:30:00+00:00,2015-03-13 12:00:00+00:00
921,90,India who chose to field,India,3623,3622,2015-03-14 01:00:00+00:00,2015-03-14 10:00:00+00:00
922,52,Australia who chose to field,Australia,3625,3624,2015-03-14 03:30:00+00:00,2015-03-14 12:00:00+00:00
923,91,West Indies who chose to field,West Indies ,3627,3626,2015-03-14 22:00:00+00:00,2015-03-15 10:00:00+00:00
924,42,Ireland who chose to bat,Ireland,3629,3628,2015-03-15 03:30:00+00:00,2015-03-15 12:30:00+00:00
925,48,Sri Lanka who chose to bat,Sri Lanka,3630,3631,2015-03-18 03:30:00+00:00,2015-03-18 12:00:00+00:00
926,51,India who chose to bat,India,3633,3632,2015-03-19 03:30:00+00:00,2015-03-19 12:00:00+00:00
927,42,Pakistan who chose to bat,Pakistan,3635,3634,2015-03-20 03:30:00+00:00,2015-03-20 12:30:00+00:00
928,92,New Zealand who chose to bat,New Zealand,3637,3636,2015-03-21 01:00:00+00:00,2015-03-21 10:00:00+00:00
929,90,South Africa who chose to bat,South Africa,3639,3638,2015-03-24 01:00:00+00:00,2015-03-24 10:00:00+00:00
930,48,Australia who chose to bat,Australia,3641,3640,2015-03-26 03:30:00+00:00,2015-03-26 12:00:00+00:00
931,51,New Zealand who chose to bat,New Zealand,3643,3642,2015-03-29 03:30:00+00:00,2015-03-29 12:00:00+00:00
3290,123,Bangladesh who chose to bat,Bangladesh,3669,3668,2015-04-17 08:30:00+00:00,2015-04-17 17:00:00+00:00
3291,123,Pakistan who chose to bat,Pakistan,3677,3676,2015-04-19 08:30:00+00:00,2015-04-19 17:00:00+00:00
3292,123,Pakistan who chose to bat,Pakistan,3689,3688,2015-04-22 08:30:00+00:00,2015-04-22 17:00:00+00:00
2827,112,England who chose to field,England,3745,3744,2015-05-08 09:45:00+00:00,2015-05-08 22:00:00+00:00
3316,262,Pakistan who chose to bat,Pakistan,3789,3788,2015-05-26 11:00:00+00:00,2015-05-26 18:00:00+00:00
3317,262,Pakistan who chose to field,Pakistan,3791,3790,2015-05-29 11:00:00+00:00,2015-05-29 18:00:00+00:00
3318,262,Pakistan who chose to bat,Pakistan,3795,3794,2015-05-31 11:00:00+00:00,2015-05-31 18:00:00+00:00
2803,40,New Zealand who chose to field,New Zealand,3799,3798,2015-06-09 13:00:00+00:00,2015-06-09 22:00:00+00:00
2804,69,New Zealand who chose to bat,New Zealand,3805,3804,2015-06-12 12:00:00+00:00,2015-06-12 22:00:00+00:00
2805,72,England who chose to bat,England,3807,3806,2015-06-14 09:30:00+00:00,2015-06-14 22:00:00+00:00
2806,70,New Zealand who chose to bat,New Zealand,3809,3808,2015-06-17 13:00:00+00:00,2015-06-17 22:00:00+00:00
3339,123,Bangladesh who chose to bat,Bangladesh,3813,3812,2015-06-18 09:00:00+00:00,2015-06-18 17:00:00+00:00
2807,38,England who chose to field,England,3814,3815,2015-06-20 09:30:00+00:00,2015-06-20 22:00:00+00:00
3340,123,India who chose to bat,India,3817,3816,2015-06-21 09:00:00+00:00,2015-06-21 17:00:00+00:00
3341,123,Bangladesh who chose to field,Bangladesh,3821,3820,2015-06-24 09:00:00+00:00,2015-06-24 17:00:00+00:00
3445,84,Zimabwe who chose to field,Zimbabwe,3858,3859,2015-07-10 07:00:00+00:00,2015-07-10 21:00:00+00:00
2831,123,Bangladesh who chose to bat,Bangladesh,3865,3864,2015-07-10 09:00:00+00:00,2015-07-10 17:00:00+00:00
3306,126,Pakistan who chose to field,Pakistan,3871,3870,2015-07-11 04:30:00+00:00,2015-07-11 17:30:00+00:00
3446,84,Zimbabwe who chose to field,Zimbabwe,3881,3880,2015-07-12 07:00:00+00:00,2015-07-12 21:00:00+00:00
2832,123,South Africa who chose to bat,South Africa,3883,3882,2015-07-12 09:00:00+00:00,2015-07-12 17:00:00+00:00
3447,84,Zimbabwe who chose to field,Zimbabwe,3899,3898,2015-07-14 07:00:00+00:00,2015-07-14 21:00:00+00:00
2833,122,South Africa who chose to bat,South Africa,3909,3908,2015-07-15 09:00:00+00:00,2015-07-15 17:00:00+00:00
3307,35,Pakistan who chose to bat,Pakistan,3907,3906,2015-07-15 09:00:00+00:00,2015-07-15 17:30:00+00:00
3308,33,Pakistan who chose to bat,Pakistan,3945,3944,2015-07-19 09:00:00+00:00,2015-07-19 17:30:00+00:00
3309,33,Sri Lanka who chose to bat,Sri Lanka,3961,3960,2015-07-22 09:00:00+00:00,2015-07-22 17:30:00+00:00
3310,34,Sri Lanka who chose to bat,Sri Lanka,3973,3972,2015-07-26 09:00:00+00:00,2015-07-26 17:30:00+00:00
3472,84,Zimbabwe who chose to field,Zimbabwe,3982,3983,2015-08-02 07:00:00+00:00,2015-08-02 21:00:00+00:00
3473,84,Zimbabwe who chose to bat,Zimbabwe,3985,3984,2015-08-04 07:00:00+00:00,2015-08-04 21:00:00+00:00
3474,84,Zimbabwe who chose to field,Zimbabwe,3989,3988,2015-08-07 07:00:00+00:00,2015-08-07 21:00:00+00:00
3299,24,New Zealand who chose to field,New Zealand,3999,3998,2015-08-19 10:30:00+00:00,2015-08-19 21:00:00+00:00
3300,54,South Africa who chose to bat,South Africa,4005,4004,2015-08-23 08:00:00+00:00,2015-08-23 21:00:00+00:00
3301,23,South Africa who chose to bat,South Africa,4007,4006,2015-08-26 10:30:00+00:00,2015-08-26 21:00:00+00:00
2813,117,Australia who chose to bat,Australia,4009,4008,2015-08-27 09:45:00+00:00,2015-08-27 22:00:00+00:00
2821,72,Australia who chose to bat,Australia,4015,4014,2015-09-03 13:00:00+00:00,2015-09-03 22:00:00+00:00
2822,71,England who chose to field,England,4017,4016,2015-09-05 09:30:00+00:00,2015-09-05 22:00:00+00:00
2823,39,England who chose to bat,England,4019,4018,2015-09-08 13:00:00+00:00,2015-09-08 22:00:00+00:00
2824,73,Australia who chose to bat,Australia,4021,4020,2015-09-11 09:30:00+00:00,2015-09-11 22:00:00+00:00
2825,39,England who chose to bat,England,4022,4023,2015-09-13 09:30:00+00:00,2015-09-13 22:00:00+00:00
3633,84,Zimbabwe chose to field,Zimbabwe,4028,4029,2015-10-01 07:30:00+00:00,2015-10-01 21:00:00+00:00
3634,84,Pakistan who chose to field,Pakistan,4033,4032,2015-10-03 07:30:00+00:00,2015-10-03 21:00:00+00:00
3635,84,Pakistan who chose to field,Pakistan,4035,4034,2015-10-05 07:30:00+00:00,2015-10-05 21:00:00+00:00
3637,84,Zimbabwe who chose to field,Zimbabwe,4039,4038,2015-10-09 07:30:00+00:00,2015-10-09 21:00:00+00:00
3487,131,South Africa who chose to bat,South Africa,4041,4040,2015-10-11 03:30:00+00:00,2015-10-11 17:30:00+00:00
3638,84,Zimbabwe who chose to field,Zimbabwe,4043,4042,2015-10-11 07:30:00+00:00,2015-10-11 21:00:00+00:00
3639,84,Ireland who chose to field,Ireland,4047,4046,2015-10-13 07:30:00+00:00,2015-10-13 21:00:00+00:00
3488,17,India who chose to bat,India,4051,4050,2015-10-14 08:00:00+00:00,2015-10-14 17:30:00+00:00
3654,74,Afghanistan who chose to bat,Afghanistan,4053,4052,2015-10-16 07:30:00+00:00,2015-10-16 21:00:00+00:00
3655,74,Afghanistan who chose to bat,Afghanistan,4055,4054,2015-10-18 07:30:00+00:00,2015-10-18 21:00:00+00:00
3489,44,South Africa who chose to bat,South Africa,4057,4056,2015-10-18 08:00:00+00:00,2015-10-18 17:30:00+00:00
3656,74,Afghanistan who chose to bat,Afghanistan,4058,4059,2015-10-20 07:30:00+00:00,2015-10-20 21:00:00+00:00
3657,74,Zimbabwe who chose to bat,Zimbabwe,4065,4064,2015-10-22 07:30:00+00:00,2015-10-22 21:00:00+00:00
3490,1,India who chose to bat,India,4066,4067,2015-10-22 08:00:00+00:00,2015-10-22 17:30:00+00:00
3658,74,Zimbabwe who chose to field,Zimbabwe,4069,4068,2015-10-24 07:30:00+00:00,2015-10-24 21:00:00+00:00
3491,4,South Africa who chose to bat,South Africa,4070,4071,2015-10-25 08:00:00+00:00,2015-10-25 17:30:00+00:00
3605,33,Sri Lanka who chose to field,Sri Lanka,4078,4079,2015-11-01 09:00:00+00:00,2015-11-01 17:30:00+00:00
3606,33,West Indies who chose to bat,West Indies ,4081,4080,2015-11-04 09:00:00+00:00,2015-11-04 17:30:00+00:00
3749,123,Zimbabwe who chose to field,Zimbabwe,4087,4086,2015-11-07 07:00:00+00:00,2015-11-07 17:00:00+00:00
3607,35,Sri Lanka who chose to field,Sri Lanka,4089,4088,2015-11-07 09:00:00+00:00,2015-11-07 17:30:00+00:00
3750,123,Zimbabwe who chose to field,Zimbabwe,4091,4090,2015-11-09 07:00:00+00:00,2015-11-09 17:00:00+00:00
3751,123,Bangladesh who chose to bat,Bangladesh,4095,4094,2015-11-11 07:00:00+00:00,2015-11-11 17:00:00+00:00
3500,102,England who chose to bat,England,4097,4096,2015-11-11 11:00:00+00:00,2015-11-11 19:00:00+00:00
3501,102,England who chose to bat,England,4103,4102,2015-11-13 11:00:00+00:00,2015-11-13 19:00:00+00:00
3502,104,Pakistan who chose to bat,Pakistan,4111,4110,2015-11-17 11:00:00+00:00,2015-11-17 19:00:00+00:00
3503,37,England who chose to bat,England,4113,4112,2015-11-20 11:00:00+00:00,2015-11-20 19:00:00+00:00
3895,104,Afghanistan who chose to bat,Afghanistan,4135,4134,2015-12-25 11:00:00+00:00,2015-12-25 19:00:00+00:00
3582,89,Sri Lanka who chose to bat,Sri Lanka,4137,4136,2015-12-25 22:00:00+00:00,2015-12-26 10:00:00+00:00
3583,89,Sri Lanka who chose to bat,Sri Lanka,4142,4143,2015-12-27 22:00:00+00:00,2015-12-28 10:00:00+00:00
3896,104,Zimbabwe who chose to bat,Zimbabwe,4145,4144,2015-12-29 11:00:00+00:00,2015-12-29 19:00:00+00:00
3584,93,New Zealand who chose to bat,New Zealand,4147,4146,2015-12-30 22:00:00+00:00,2015-12-31 10:00:00+00:00
3585,93,Sri Lanka who chose to bowl,Sri Lanka,4148,4149,2016-01-01 22:00:00+00:00,2016-01-02 10:00:00+00:00
3897,104,Zimbabwe who chose to bat,Zimbabwe,4153,4152,2016-01-02 11:00:00+00:00,2016-01-02 19:00:00+00:00
3898,104,Zimbabwe who chose to bat,Zimbabwe,4157,4156,2016-01-04 11:00:00+00:00,2016-01-04 19:00:00+00:00
3586,132,Sri Lanka who chose to field,Sri Lanka,4159,4158,2016-01-04 22:00:00+00:00,2016-01-05 10:00:00+00:00
3899,104,Zimbabwe who chose to bat,Zimbabwe,4161,4160,2016-01-06 11:00:00+00:00,2016-01-06 19:00:00+00:00
3522,43,India who chose to bat,India,4171,4170,2016-01-12 03:20:00+00:00,2016-01-12 15:00:00+00:00
3523,41,India who chose to bat,India,4174,4175,2016-01-15 03:20:00+00:00,2016-01-15 13:00:00+00:00
3524,51,Australia who chose to bowl,Australia,4181,4180,2016-01-17 03:20:00+00:00,2016-01-17 12:00:00+00:00
3525,58,Australia who chose to bat,Australia,4186,4187,2016-01-20 03:20:00+00:00,2016-01-20 12:00:00+00:00
3526,48,India who chose to bowl,India,4210,4213,2016-01-23 03:20:00+00:00,2016-01-23 12:00:00+00:00
3593,113,Pakistan who chose to field,Pakistan,4219,4218,2016-01-24 22:00:00+00:00,2016-01-25 10:00:00+00:00
3595,90,Pakistan who chose to bat,Pakistan,4255,4254,2016-01-30 22:00:00+00:00,2016-01-31 10:00:00+00:00
3597,90,Australia who chose to field,Australia,4279,4278,2016-02-03 01:00:00+00:00,2016-02-03 10:00:00+00:00
3330,62,England who chose to bat,England,4283,4282,2016-02-03 11:30:00+00:00,2016-02-03 21:00:00+00:00
3598,115,New Zealand who chose to  bat,New Zealand,4469,4468,2016-02-06 01:00:00+00:00,2016-02-06 10:00:00+00:00
3331,22,South Africa who chose to bat,South Africa,4472,4473,2016-02-06 08:00:00+00:00,2016-02-06 21:00:00+00:00
3599,95,Australia who chose to field,Australia,4479,4478,2016-02-08 01:00:00+00:00,2016-02-08 10:00:00+00:00
3332,24,England who chose to bat,England,4493,4492,2016-02-09 11:30:00+00:00,2016-02-09 21:00:00+00:00
3333,26,South Africa who chose to field,South Africa,4515,4514,2016-02-12 11:30:00+00:00,2016-02-12 21:00:00+00:00
3334,21,South Africa who chose to field,South Africa,4523,4522,2016-02-14 08:00:00+00:00,2016-02-14 21:00:00+00:00
3884,99,South Africa who chose to bat,South Africa,4849,4848,2016-06-03 17:00:00+00:00,2016-06-04 03:00:00+00:00
3885,99,Australia who chose to field,Australia,4851,4850,2016-06-05 17:00:00+00:00,2016-06-06 03:00:00+00:00
3886,99,South Africa who chose to bat,South Africa,4853,4852,2016-06-07 17:00:00+00:00,2016-06-08 03:00:00+00:00
4139,84,India who chose to field,India,4856,4857,2016-06-11 07:00:00+00:00,2016-06-11 21:00:00+00:00
3887,225,Australia who chose to bat,Australia,4859,4858,2016-06-11 17:00:00+00:00,2016-06-12 03:00:00+00:00
4140,84,India who chose to field,India,4860,4861,2016-06-13 07:00:00+00:00,2016-06-13 21:00:00+00:00
3888,225,West Indies who chose to field,West Indies ,4863,4862,2016-06-13 17:00:00+00:00,2016-06-14 03:00:00+00:00
4141,84,Zimbabwe who chose to bat,Zimbabwe,4864,4865,2016-06-15 07:00:00+00:00,2016-06-15 21:00:00+00:00
3889,225,West Indies who chose to field,West Indies ,4867,4866,2016-06-15 17:00:00+00:00,2016-06-16 03:00:00+00:00
3577,112,Ireland who chose to field,Ireland,4869,4868,2016-06-16 09:45:00+00:00,2016-06-16 22:00:00+00:00
3578,112,Ireland who chose to field,Ireland,4870,4871,2016-06-18 09:45:00+00:00,2016-06-18 22:00:00+00:00
3890,66,Australia who chose to field,Australia,4875,4874,2016-06-19 17:00:00+00:00,2016-06-20 03:00:00+00:00
3570,70,England who chose to Field,England,4879,4878,2016-06-21 13:00:00+00:00,2016-06-21 22:00:00+00:00
3891,66,Australia who chose to field,Australia,4881,4880,2016-06-21 17:00:00+00:00,2016-06-22 03:00:00+00:00
3571,40,Sri Lanka who chose to bat,Sri Lanka,4885,4884,2016-06-24 13:00:00+00:00,2016-06-24 22:00:00+00:00
3892,66,South Africa who chose to field,South Africa,4887,4886,2016-06-24 17:00:00+00:00,2016-06-25 03:00:00+00:00
3572,223,England who chose to field,England,4889,4888,2016-06-26 09:30:00+00:00,2016-06-26 22:00:00+00:00
3893,66,Australia who chose to bat,Australia,4890,4891,2016-06-26 17:00:00+00:00,2016-06-27 03:00:00+00:00
3573,69,England who chose to field,England,4893,4892,2016-06-29 12:00:00+00:00,2016-06-29 22:00:00+00:00
3574,68,Sri Lanka who chose to field,Sri Lanka,4894,4895,2016-07-02 09:30:00+00:00,2016-07-02 22:00:00+00:00
4150,117,Ireland who chose to field,Ireland,4903,4902,2016-07-12 09:45:00+00:00,2016-07-12 22:00:00+00:00
4151,117,Afghanistan who chose to bat,Afghanistan,4905,4904,2016-07-14 09:45:00+00:00,2016-07-14 22:00:00+00:00
4152,117,Afghanistan who chose to bat,Afghanistan,4909,4908,2016-07-17 09:45:00+00:00,2016-07-17 22:00:00+00:00
4153,117,Afghanistan who chose to field,Afghanistan,4911,4910,2016-07-19 09:45:00+00:00,2016-07-19 22:00:00+00:00
3617,112,Ireland who chose to field,Ireland,4935,4934,2016-08-18 09:45:00+00:00,2016-08-18 22:00:00+00:00
4158,33,Australia who chose to field,Australia,4941,4940,2016-08-21 09:00:00+00:00,2016-08-21 17:30:00+00:00
4159,33,Sri Lanka who chose to bat,Sri Lanka,4943,4942,2016-08-24 09:00:00+00:00,2016-08-24 17:30:00+00:00
3624,72,Pakistan who chose to bat,Pakistan,4945,4944,2016-08-24 13:00:00+00:00,2016-08-24 22:00:00+00:00
3625,71,Pakistan who chose to bat,Pakistan,4949,4948,2016-08-27 09:30:00+00:00,2016-08-27 22:00:00+00:00
4160,126,Sri Lanka who chose to bat,Sri Lanka,4952,4953,2016-08-28 09:00:00+00:00,2016-08-28 17:30:00+00:00
3626,70,England who chose to bat,England,4957,4956,2016-08-30 13:00:00+00:00,2016-08-30 22:00:00+00:00
4161,126,Sri Lanka who chose to bat,Sri Lanka,4959,4958,2016-08-31 09:00:00+00:00,2016-08-31 17:30:00+00:00
3627,73,Pakistan who chose to bat,Pakistan,4961,4960,2016-09-01 13:00:00+00:00,2016-09-01 22:00:00+00:00
4162,35,Sri Lanka who chose to bat,Sri Lanka,4963,4962,2016-09-04 09:00:00+00:00,2016-09-04 17:30:00+00:00
3628,68,Pakistan who chose to field,Pakistan,4965,4964,2016-09-04 09:30:00+00:00,2016-09-04 22:00:00+00:00
4175,63,Ireland who chose to field,Ireland,4984,4985,2016-09-25 08:00:00+00:00,2016-09-25 21:00:00+00:00
4414,123,Bangladesh who chose to bat,Bangladesh,4987,4986,2016-09-25 08:30:00+00:00,2016-09-25 17:00:00+00:00
4177,63,Ireland who chose to bat,Ireland,4988,4989,2016-09-27 08:00:00+00:00,2016-09-27 21:00:00+00:00
4415,123,Afghanistan who chose to field,Afghanistan,4992,4993,2016-09-28 08:30:00+00:00,2016-09-28 17:00:00+00:00
4407,104,West Indies who chose to field,West Indies ,6407,6406,2016-09-30 11:00:00+00:00,2016-09-30 19:00:00+00:00
4179,24,South Africa who chose to field,South Africa,6409,6408,2016-09-30 11:30:00+00:00,2016-09-30 21:00:00+00:00
4416,123,Bangladesh who chose to bat,Bangladesh,6411,6410,2016-10-01 08:30:00+00:00,2016-10-01 17:00:00+00:00
4180,26,Australia who chose to field,Australia,6413,6412,2016-10-02 08:00:00+00:00,2016-10-02 21:00:00+00:00
4408,104,Pakistan who chose to bat,Pakistan,6415,6414,2016-10-02 11:00:00+00:00,2016-10-02 19:00:00+00:00
4409,102,Pakistan who chose to bat,Pakistan,6431,6430,2016-10-05 11:00:00+00:00,2016-10-05 19:00:00+00:00
4181,23,Australia who chose to bat,Australia,6433,6432,2016-10-05 11:30:00+00:00,2016-10-05 21:00:00+00:00
4303,123,England who chose to bat,England,6435,6434,2016-10-07 08:30:00+00:00,2016-10-07 17:00:00+00:00
4182,22,Australia who chose to bat,Australia,6441,6440,2016-10-09 08:00:00+00:00,2016-10-09 21:00:00+00:00
4304,123,England who chose to field,England,6443,6442,2016-10-09 08:30:00+00:00,2016-10-09 17:00:00+00:00
4305,122,England who chose to field,England,6447,6446,2016-10-12 08:30:00+00:00,2016-10-12 17:00:00+00:00
4183,21,South Africa who chose to bat,South Africa,6449,6448,2016-10-12 11:30:00+00:00,2016-10-12 21:00:00+00:00
4290,11,India who chose to field,India,6457,6456,2016-10-16 08:00:00+00:00,2016-10-16 17:30:00+00:00
4291,8,India who chose to field,India,6461,6460,2016-10-20 08:00:00+00:00,2016-10-20 17:30:00+00:00
4292,9,India who chose to field,India,6465,6464,2016-10-23 08:00:00+00:00,2016-10-23 17:30:00+00:00
4293,55,New Zealand who chose to bat,New Zealand,6467,6466,2016-10-26 08:00:00+00:00,2016-10-26 17:30:00+00:00
4294,6,India who chose to bat,India,6471,6470,2016-10-29 08:00:00+00:00,2016-10-29 17:30:00+00:00
5223,84,Sri Lanka who chose to field,Sri Lanka,6495,6494,2016-11-14 07:30:00+00:00,2016-11-14 21:00:00+00:00
5224,84,Sri Lanka who chose to field,Sri Lanka,6499,6498,2016-11-16 07:30:00+00:00,2016-11-16 21:00:00+00:00
5225,74,Zimbabwe who chose to bat,Zimbabwe,6507,6506,2016-11-19 07:30:00+00:00,2016-11-19 21:00:00+00:00
5226,74,Zimbabwe who chose to bat,Zimbabwe,6509,6508,2016-11-21 07:30:00+00:00,2016-11-21 21:00:00+00:00
5227,74,West Indies who chose to field,West Indies ,6511,6510,2016-11-23 07:30:00+00:00,2016-11-23 21:00:00+00:00
5228,74,Zimbabwe who chose to bat,Zimbabwe,6517,6516,2016-11-25 07:30:00+00:00,2016-11-25 21:00:00+00:00
5229,74,Zimbabwe who chose to bat,Zimbabwe,6520,6521,2016-11-27 07:30:00+00:00,2016-11-27 21:00:00+00:00
4189,48,Australia who chose to bat,Australia,6526,6527,2016-12-04 04:20:00+00:00,2016-12-04 12:00:00+00:00
4190,58,New Zealand who chose to field,New Zealand,6531,6530,2016-12-06 03:20:00+00:00,2016-12-06 12:00:00+00:00
4191,51,Australia who chose to bat,Australia,6537,6536,2016-12-09 03:20:00+00:00,2016-12-09 12:00:00+00:00
4226,89,New Zealand who chose to bat,New Zealand,6542,6543,2016-12-25 22:00:00+00:00,2016-12-26 10:00:00+00:00
4227,93,Bangladesh who chose to field,Bangladesh,6548,6549,2016-12-28 22:00:00+00:00,2016-12-29 10:00:00+00:00
4228,93,Bangladesh who chose to bat,Bangladesh,6550,6551,2016-12-30 22:00:00+00:00,2016-12-31 10:00:00+00:00
4196,41,Australia who chose to bat,Australia,6571,6570,2017-01-13 03:20:00+00:00,2017-01-13 13:00:00+00:00
4197,51,Australia who chose to bat,Australia,6573,6572,2017-01-15 03:20:00+00:00,2017-01-15 12:00:00+00:00
4347,7,India who chose to field,India,6574,6575,2017-01-15 08:00:00+00:00,2017-01-15 17:30:00+00:00
4198,43,Australia who chose to field,Australia,6577,6576,2017-01-19 03:20:00+00:00,2017-01-19 15:00:00+00:00
4348,14,England who chose to field,England,6579,6578,2017-01-19 08:00:00+00:00,2017-01-19 17:30:00+00:00
4199,48,Australia who chose to bat,Australia,6585,6584,2017-01-22 03:20:00+00:00,2017-01-22 12:00:00+00:00
4349,2,India who chose to field,India,6587,6586,2017-01-22 08:00:00+00:00,2017-01-22 17:30:00+00:00
4200,42,Australia who chose to bat,Australia,6592,6593,2017-01-26 03:20:00+00:00,2017-01-26 12:30:00+00:00
4208,22,South Africa who chose to field,South Africa,6596,6597,2017-01-28 08:00:00+00:00,2017-01-28 21:00:00+00:00
4235,90,Australia who chose to field,Australia,6601,6600,2017-01-29 22:00:00+00:00,2017-01-30 10:00:00+00:00
4209,23,Sri Lanka who chose to field,Sri Lanka,6606,6607,2017-02-01 11:30:00+00:00,2017-02-01 21:00:00+00:00
4210,26,South Africa who chose to field,South Africa,6612,6613,2017-02-04 11:30:00+00:00,2017-02-04 21:00:00+00:00
4237,95,New Zealand who chose to bat,New Zealand,6615,6614,2017-02-04 22:00:00+00:00,2017-02-05 10:00:00+00:00
4211,21,South Africa who chose to bat,South Africa,6619,6618,2017-02-07 11:30:00+00:00,2017-02-07 21:00:00+00:00
4212,24,Sri Lanka who chose to field,Sri Lanka,6627,6626,2017-02-10 11:30:00+00:00,2017-02-10 21:00:00+00:00
5726,84,Afghanistan who chose to bat,Afghanistan,6643,6642,2017-02-16 07:30:00+00:00,2017-02-16 21:00:00+00:00
4240,95,South Africa who chose to field,South Africa,6661,6660,2017-02-19 01:00:00+00:00,2017-02-19 10:00:00+00:00
5727,84,Afghanistan who chose to bat,Afghanistan,6663,6662,2017-02-19 07:30:00+00:00,2017-02-19 21:00:00+00:00
5728,84,Zimbabwe who chose to bat,Zimbabwe,6994,6993,2017-02-21 07:30:00+00:00,2017-02-21 21:00:00+00:00
4241,89,South Africa who chose to field,South Africa,6996,6997,2017-02-21 22:00:00+00:00,2017-02-22 10:00:00+00:00
5729,84,Afghanistan who chose to bat,Afghanistan,7006,7007,2017-02-24 07:30:00+00:00,2017-02-24 21:00:00+00:00
4242,115,South Africa who chose to bat,South Africa,7012,7013,2017-02-25 01:00:00+00:00,2017-02-25 10:00:00+00:00
5730,84,Afghanistan who chose to bat,Afghanistan,7020,7021,2017-02-26 07:30:00+00:00,2017-02-26 21:00:00+00:00
4243,95,South Africa who chose to bat,South Africa,7029,7028,2017-03-01 01:00:00+00:00,2017-03-01 10:00:00+00:00
5913,128,United Arab Emirates who chose to field,UAE,7035,7034,2017-03-02 06:00:00+00:00,2017-03-02 19:00:00+00:00
4276,65,West Indies who chose to field,West Indies ,7037,7036,2017-03-03 13:30:00+00:00,2017-03-04 03:00:00+00:00
4244,90,South Africa who chose to field,South Africa,7040,7041,2017-03-04 01:00:00+00:00,2017-03-04 10:00:00+00:00
5914,128,United Arab Emirates who chose to bat,UAE,7047,7046,2017-03-04 06:00:00+00:00,2017-03-04 19:00:00+00:00
4277,65,West Indies who chose to bat,West Indies ,7049,7048,2017-03-05 13:30:00+00:00,2017-03-06 03:00:00+00:00
4278,66,West Indies who chose to Field,West Indies ,7062,7063,2017-03-09 13:30:00+00:00,2017-03-10 03:00:00+00:00
4449,379,Afghanistan who chose to Bat,Afghanistan,7071,7070,2017-03-15 04:00:00+00:00,2017-03-15 17:30:00+00:00
4450,319,Afghanistan who chose to Bat,Afghanistan,7083,7082,2017-03-17 04:00:00+00:00,2017-03-17 17:30:00+00:00
4451,319,Afghanistan who chose to Bat,Afghanistan,7086,7087,2017-03-19 04:00:00+00:00,2017-03-19 17:30:00+00:00
4452,379,Afghanistan who chose to Bat,Afghanistan,7093,7092,2017-03-22 04:00:00+00:00,2017-03-22 17:30:00+00:00
4453,379,Ireland who chose to Bat,Ireland,7094,7095,2017-03-24 04:00:00+00:00,2017-03-24 17:30:00+00:00
5918,126,Sri Lanka who chose to Field,Sri Lanka,7101,7100,2017-03-25 09:00:00+00:00,2017-03-25 17:30:00+00:00
5919,126,Sri Lanka who chose to Bat,Sri Lanka,7108,7109,2017-03-28 09:00:00+00:00,2017-03-28 17:30:00+00:00
5810,102,Papua New Guinea who chose to Field,Papua New Guinea,913403693,168613866,2017-03-31 05:00:00+00:00,2017-03-28 17:30:00+00:00
5920,222,Bangladesh who chose to field,Bangladesh,7125,7124,2017-04-01 04:00:00+00:00,2017-04-01 17:30:00+00:00
